N,P,K,temperature,humidity,ph,wind_speed,rainfall,weather_condition,weather_suitability,label
83,10,53,24.92994759,85.00802358,6.195142279,4.2,48.75859458,Clear,Medium,watermelon
101,11,51,25.50736962,84.24340241,6.792035575,4.8,44.2068997,Clear,Medium,watermelon
114,21,55,25.4438391,87.9392312,6.472756256,3.9,57.51549686,Clear,Medium,watermelon
99,6,45,26.12588914,86.5507939,6.000975617,4.9,40.71210074,Clear,Medium,watermelon
92,20,55,25.10474753,87.5267616,6.587791262,4.7,59.26519444,Clear,Medium,watermelon
92,7,48,26.27520631,86.63249555,6.956508826,3.3,54.38748495,Clear,Medium,watermelon
91,24,55,26.27061608,83.09194521,6.259086583,4.5,46.76837499,Clear,Medium,watermelon
110,21,54,26.73690828,87.82430156,6.747537642,4.2,47.46447019,Clear,Medium,watermelon
112,25,51,25.04746944,85.5667282,6.932537231,4.8,56.72496677,Clear,Medium,watermelon
89,25,54,24.69368934,85.56967628,6.353107393,6,48.99390828,Clear,Medium,watermelon
100,10,53,24.54356968,84.60808277,6.211748957,5.7,42.00660251,Clear,Medium,watermelon
83,22,54,25.89762315,81.96664832,6.277245254,3.9,54.49960057,Clear,Medium,watermelon
95,14,50,26.6333118,84.31756844,6.560443519,3.8,56.31866159,Clear,Medium,watermelon
119,30,49,25.35794749,80.45846265,6.903020221,4.9,47.72078245,Clear,Medium,watermelon
97,12,47,25.28784623,89.63667876,6.765094964,4.3,58.28697664,Clear,Medium,watermelon
110,7,45,26.63838589,84.69546874,6.189213927,5,48.32428609,Clear,Medium,watermelon
96,18,50,25.3310446,84.30533791,6.904241707,4.4,41.53218699,Clear,Medium,watermelon
83,23,55,26.89750174,83.89241484,6.463271076,4.9,43.97193745,Clear,Medium,watermelon
120,24,47,26.98603693,89.4138489,6.260838965,4.7,58.54876687,Clear,Medium,watermelon
115,17,55,27.57826922,94.11878202,6.776533055,3.3,28.08253201,Clear,Medium,muskmelon
114,27,48,27.82054812,93.03555162,6.528404378,5.1,26.32405487,Clear,Medium,muskmelon
101,25,52,29.09910406,94.22237826,6.750145572,3.1,22.52497327,Clear,Medium,muskmelon
118,18,52,28.04943594,90.83130708,6.562832807,5,20.76223014,Clear,Medium,muskmelon
95,26,45,29.91690582,94.55695552,6.117530021,4.8,28.16057247,Clear,Medium,muskmelon
81,25,49,29.86895762,93.25103208,6.076459669,4.4,26.26243014,Clear,Medium,muskmelon
117,24,53,29.17220859,92.21405224,6.293486295,3.8,21.30290472,Clear,Medium,muskmelon
114,30,51,29.24908541,90.06998135,6.069171847,5.2,25.93496537,Clear,Medium,muskmelon
113,6,52,27.76317235,90.35567642,6.740983646,5.3,25.21609113,Clear,Medium,muskmelon
108,26,52,28.82629037,94.26765349,6.201797639,5,26.23838511,Clear,Medium,muskmelon
81,30,48,28.52379742,92.09688432,6.041027474,5.6,29.86681385,Clear,Medium,muskmelon
115,9,52,29.06785065,90.97685539,6.019372459,4,29.1194739,Clear,Medium,muskmelon
83,7,45,29.08417927,90.73891887,6.704104127,4.9,25.33014238,Clear,Medium,muskmelon
84,21,55,28.47090661,94.79453182,6.494251024,4.2,21.08484101,Clear,Medium,muskmelon
109,26,45,28.27973674,90.38971208,6.224535449,4.8,21.58992507,Clear,Medium,muskmelon
95,27,55,28.47212559,91.21322065,6.160414414,3.9,20.88620369,Clear,Medium,muskmelon
119,5,55,29.68846716,94.30111601,6.168757984,3.3,26.83924845,Clear,Medium,muskmelon
110,14,51,27.02415146,91.66737633,6.085444691,3.4,21.26034986,Clear,Medium,muskmelon
82,18,48,29.09588297,94.16748386,6.159050816,4,26.70581328,Clear,Medium,muskmelon
87,14,48,29.69238699,92.58862544,6.606033244,4.9,29.1102594,Clear,Medium,muskmelon
85,9,53,28.20619412,92.86798698,6.447662945,3.9,28.78654515,Clear,Medium,muskmelon
100,6,53,29.05248036,93.92217834,6.105909623,5.2,23.66620626,Clear,Medium,muskmelon
107,12,46,29.57240298,93.61870344,6.559763394,4.9,27.56918621,Clear,Medium,muskmelon
91,13,47,29.10968327,92.43510994,6.14410903,5,27.95602304,Clear,Medium,muskmelon
102,25,50,28.20480805,92.91440379,6.099662369,4.7,20.36001144,Clear,Medium,muskmelon
117,25,53,29.11858526,92.12543021,6.413927319,5.9,24.52020164,Clear,Medium,muskmelon
85,21,52,29.62800691,90.10051615,6.075144116,4,23.69586761,Clear,Medium,muskmelon
104,25,55,29.81196601,90.36881284,6.123802502,5.2,22.68766503,Clear,Medium,muskmelon
102,24,54,27.72338349,90.93897939,6.698468621,4.2,22.81863447,Clear,Medium,muskmelon
116,25,50,29.26092798,92.92367701,6.088885814,5.6,28.70627683,Clear,Medium,muskmelon
100,17,48,29.72791119,94.29753295,6.367800632,5.5,26.52364146,Clear,Medium,muskmelon
110,25,54,28.91105641,90.78413842,6.425930938,4.9,23.44398467,Clear,Medium,muskmelon
104,25,51,28.96361426,93.88482153,6.469983276,4.6,23.56130173,Clear,Medium,muskmelon
107,11,54,28.59052369,91.33617236,6.094016338,4.1,29.44008034,Clear,Medium,muskmelon
98,26,52,27.33897716,90.69759008,6.150090899,5,28.69113835,Clear,Medium,muskmelon
88,17,52,29.90415889,90.75284363,6.646962425,4,25.37828397,Clear,Medium,muskmelon
87,25,46,27.42711692,90.02696201,6.379690748,3.6,21.7508774,Clear,Medium,muskmelon
120,8,46,29.55657523,90.70937262,6.732834334,4.3,28.36535596,Clear,Medium,muskmelon
95,13,46,29.84070774,93.76312893,6.126019932,4.1,23.28207838,Clear,Medium,muskmelon
108,22,47,28.53545677,91.72742702,6.161123579,3.6,25.1290048,Clear,Medium,muskmelon
82,13,52,27.11535046,94.86907886,6.442810053,3.4,26.51924782,Clear,Medium,muskmelon
120,23,55,27.84492803,91.60666594,6.732049075,5.1,26.47844429,Clear,Medium,muskmelon
110,22,47,29.03157242,91.82172592,6.243673725,3.4,24.93861254,Clear,Medium,muskmelon
95,23,45,27.82424457,90.56698742,6.266208727,5.9,21.19014526,Clear,Medium,muskmelon
106,10,49,27.72653142,92.00687531,6.350623739,5.2,20.21126747,Clear,Medium,muskmelon
99,12,52,28.69708334,94.30759855,6.002927293,5.9,22.21807088,Clear,Medium,muskmelon
106,20,51,29.73019662,90.97015715,6.342573112,4.9,20.49035619,Clear,Medium,muskmelon
83,11,53,29.54097171,92.91778307,6.163921248,3,21.9653077,Clear,Medium,muskmelon
117,19,55,28.80311922,91.78336933,6.121745389,3.7,25.16359891,Clear,Medium,muskmelon
98,26,49,27.29035669,90.53330091,6.130160473,5.5,23.49535234,Clear,Medium,muskmelon
113,20,48,27.46583649,94.87679041,6.440584681,5.5,27.27899847,Clear,Medium,muskmelon
101,17,47,29.49401389,94.72981338,6.185053234,3.3,26.30820876,Clear,Medium,muskmelon
98,7,45,27.79161808,92.51054946,6.157724816,5.4,26.85422624,Clear,Medium,muskmelon
93,22,48,29.12533739,91.52291141,6.776987974,5.5,21.90440445,Clear,Medium,muskmelon
95,21,47,27.93114233,93.56161439,6.431970877,4.4,20.66127836,Clear,Medium,muskmelon
109,12,48,29.45771748,92.12534736,6.708743843,3.4,20.76212031,Clear,Medium,muskmelon
118,12,47,27.96872279,92.17444796,6.010739645,4,28.94766949,Clear,Medium,muskmelon
100,14,49,29.48882958,91.07574233,6.365956658,5.5,26.01909355,Clear,Medium,muskmelon
89,9,47,29.47156259,90.77069618,6.668382766,4.7,28.75226067,Clear,Medium,muskmelon
95,16,46,27.0767265,90.14362622,6.74669542,5.6,24.4514648,Clear,Medium,muskmelon
95,7,45,27.30008597,90.80015308,6.031665834,4.2,25.09484511,Clear,Medium,muskmelon
87,6,45,29.82729394,90.79007335,6.40077205,3.3,22.84203589,Clear,Medium,muskmelon
93,20,50,29.93061247,93.22980899,6.448792689,5.5,24.34814338,Clear,Medium,muskmelon
84,29,49,29.94349168,93.90741192,6.251420275,3.5,20.39020503,Clear,Medium,muskmelon
111,5,47,28.03306461,91.47355778,6.274452811,5.1,21.17924769,Clear,Medium,muskmelon
111,5,52,29.8843055,94.0371147,6.135996372,5.6,21.0000988,Clear,Medium,muskmelon
111,15,54,27.7058373,92.91185695,6.194090172,4.3,22.06207161,Clear,Medium,muskmelon
89,11,47,29.78714005,94.65343534,6.327822962,3.1,27.8659442,Clear,Medium,muskmelon
110,15,48,28.57819995,92.86597437,6.212567211,4.9,27.5987178,Clear,Medium,muskmelon
95,30,52,29.48069921,90.33698678,6.640470863,4.5,26.0365768,Clear,Medium,muskmelon
115,12,52,27.51492243,94.96218673,6.685553129,4.8,21.01796432,Clear,Medium,muskmelon
120,25,50,28.05457761,94.81637388,6.327210469,4.4,21.84869328,Clear,Medium,muskmelon
102,11,45,29.03167341,93.12603235,6.35544263,3.4,24.15591199,Clear,Medium,muskmelon
94,5,55,28.5854649,91.89216849,6.085682344,3.6,26.88372572,Clear,Medium,muskmelon
84,18,46,27.08808014,93.42402083,6.781050373,5.8,25.32159689,Clear,Medium,muskmelon
107,22,54,27.99611732,90.84660317,6.630301421,3.3,21.61893763,Clear,Medium,muskmelon
80,18,52,27.87317436,91.14849627,6.484799661,3.5,24.05207925,Clear,Medium,muskmelon
86,18,45,28.96586565,90.71832938,6.566759102,3.9,22.25838137,Clear,Medium,muskmelon
113,28,48,28.87726019,92.48839665,6.170520518,5,24.44267592,Clear,Medium,muskmelon
115,18,53,29.17052093,94.19790371,6.012480351,5.4,22.06994464,Clear,Medium,muskmelon
82,20,54,29.34033587,90.01506395,6.541150335,3.9,21.44532907,Clear,Medium,muskmelon
98,22,47,29.07265321,91.91533173,6.341400922,3.5,28.83568362,Clear,Medium,muskmelon
117,25,54,28.68275966,92.50969311,6.150686364,3.2,29.11187663,Clear,Medium,muskmelon
83,15,49,28.92705913,91.39356832,6.438008153,4.7,23.20076686,Clear,Medium,muskmelon
120,16,51,27.99901833,91.64193051,6.547041903,4.7,23.28618248,Clear,Medium,muskmelon
111,5,50,27.59350075,91.79742953,6.399891457,3.1,24.84266123,Clear,Medium,muskmelon
85,21,47,29.87331077,90.60932469,6.186770318,4.7,24.69720481,Clear,Medium,muskmelon
90,23,54,28.55852465,90.45773041,6.159020864,5,27.26588346,Clear,Medium,muskmelon
99,29,55,29.19378695,91.46241065,6.660954816,4.9,26.48240255,Clear,Medium,muskmelon
102,11,47,27.98780984,92.78226196,6.504906979,3.7,27.14509034,Clear,Medium,muskmelon
80,18,51,28.05380704,91.81758779,6.706053225,5,20.76582087,Clear,Medium,muskmelon
87,21,52,27.3506296,94.2911951,6.067665498,5,27.21244021,Clear,Medium,muskmelon
114,8,52,29.34081108,94.5513539,6.419083092,6,28.22908103,Clear,Medium,muskmelon
99,6,46,28.61475136,94.22253035,6.39637861,5.1,28.98574189,Clear,Medium,muskmelon
89,25,50,27.04863538,91.34685096,6.375923383,5.7,25.08146686,Clear,Medium,muskmelon
96,13,55,29.5275305,94.57459443,6.700337732,3.4,21.13545688,Clear,Medium,muskmelon
82,26,47,28.50416396,93.46806467,6.565312653,4.4,24.20007242,Clear,Medium,muskmelon
106,21,52,28.89578588,94.78993038,6.286515359,4.1,23.0362503,Clear,Medium,muskmelon
90,15,52,27.04927452,91.3821731,6.448061578,5.4,23.65747461,Clear,Medium,muskmelon
106,16,54,28.96017885,91.69532178,6.585872508,3.2,24.7458198,Clear,Medium,muskmelon
24,128,196,22.75088787,90.69489172,5.521466996,5.4,110.4317855,Clear,Medium,apple
7,144,197,23.8494014,94.34814995,6.133220586,4.6,114.0512495,Clear,Medium,apple
14,128,205,22.60800988,94.58900601,6.226289556,4.8,116.0396587,Clear,Medium,apple
8,120,201,21.18667419,91.13435689,6.321152192,4,122.233323,Clear,Medium,apple
20,129,201,23.41044706,91.69913296,5.587905967,4.8,116.0777931,Clear,Medium,apple
32,137,204,22.86006627,93.12859895,5.824151693,5.2,117.7296726,Clear,Medium,apple
27,139,205,22.48403042,93.40819246,5.772179946,5.5,105.5473627,Clear,Medium,apple
0,123,205,22.02775403,92.96129462,5.790993052,3.5,121.1349176,Clear,Medium,apple
22,144,196,21.91191314,91.68748063,6.499226821,3.4,117.0761277,Clear,Medium,apple
1,124,199,23.71059131,93.27392415,5.658473817,4.1,112.6676589,Clear,Medium,apple
30,122,197,21.37784654,92.72043743,5.573241391,3.7,106.1417017,Clear,Medium,apple
29,121,196,22.84852833,94.32130209,6.079497202,3.2,123.5977843,Clear,Medium,apple
13,126,204,23.1094265,92.79630809,6.383180271,5.7,108.183792,Clear,Medium,apple
9,139,199,23.25230817,94.54128292,5.867420996,5,105.3558408,Clear,Medium,apple
0,133,200,23.67287749,90.4935574,5.708418722,5.4,104.2298028,Clear,Medium,apple
30,143,199,23.76881552,90.59810302,5.7983508,5.1,102.2648546,Clear,Medium,apple
36,140,198,23.34386401,91.47684705,6.28188384,5.8,104.4267991,Clear,Medium,apple
37,137,199,22.63946441,90.18451645,5.697945522,5.7,108.3405879,Clear,Medium,apple
33,121,203,22.45696744,94.76285385,5.605934087,5.9,114.8407725,Clear,Medium,apple
7,144,195,22.96388477,93.58065995,5.85648105,4.9,104.6472986,Clear,Medium,apple
35,128,205,21.07273439,93.56585985,6.041053829,5.8,107.8737015,Clear,Medium,apple
29,128,198,22.44075021,92.70785115,5.685062404,3.8,121.4977331,Clear,Medium,apple
2,143,196,22.71271308,90.45261746,5.669489065,3.6,109.8852597,Clear,Medium,apple
34,140,198,21.70416965,93.44006288,5.751707342,3.7,115.1781396,Clear,Medium,apple
29,144,204,22.43324518,92.48667725,5.800448951,4.3,119.1025189,Clear,Medium,apple
32,141,203,21.25941052,92.84416234,5.821347769,3.7,109.0658471,Clear,Medium,apple
13,144,197,22.9215706,94.89613443,6.28022267,4.1,105.6941544,Clear,Medium,apple
25,143,198,22.81212536,91.51861705,6.027314401,5.3,107.855225,Clear,Medium,apple
9,137,200,21.12152071,90.6878768,5.636687393,3,102.8017203,Clear,Medium,apple
6,144,198,21.11478672,90.31528693,5.559363609,5.7,104.5086618,Clear,Medium,apple
37,126,196,23.59997268,90.97597665,5.596449493,3.1,107.1728191,Clear,Medium,apple
2,120,203,23.12652652,94.71203306,5.893492999,5.5,108.6211833,Clear,Medium,apple
11,143,197,22.98458907,93.3204487,5.875718516,3.3,122.1952483,Clear,Medium,apple
10,141,201,22.12659387,90.97818277,6.386021424,5.3,104.5412275,Clear,Medium,apple
24,142,202,22.53779727,91.48135786,5.710819862,4.3,101.8474768,Clear,Medium,apple
23,138,195,22.49095104,91.70292746,5.795985716,4.6,124.3915101,Clear,Medium,apple
18,125,204,22.35548159,94.47811755,6.046673619,3.2,116.7366261,Clear,Medium,apple
13,121,196,22.20700989,93.50574163,6.443382913,4.9,120.1593771,Clear,Medium,apple
26,122,202,22.44516988,94.73763514,5.617227184,5.7,107.1843273,Clear,Medium,apple
28,123,202,22.76643029,92.12438519,6.442289294,5.5,120.4359949,Clear,Medium,apple
26,121,201,22.19109412,90.02575116,6.162034371,4.3,112.3126628,Clear,Medium,apple
21,137,196,23.6119202,91.70293849,5.812781806,4.9,123.5900822,Clear,Medium,apple
21,135,198,23.86087054,94.92048112,5.765015126,4.9,105.0241329,Clear,Medium,apple
5,144,205,21.42177231,92.62665309,6.184922574,4.2,102.8045658,Clear,Medium,apple
2,123,205,22.36629253,90.78572467,5.739652177,5.1,124.9831618,Clear,Medium,apple
15,133,199,23.99686172,91.61001707,5.824778636,4.5,117.6102915,Clear,Medium,apple
31,130,198,21.80129837,92.73446667,5.554823557,3.8,120.0586671,Clear,Medium,apple
25,143,200,23.80436344,92.80441624,6.024248787,5.6,100.6192543,Clear,Medium,apple
16,143,204,23.71475278,91.53331177,5.631333387,3.2,121.8961665,Clear,Medium,apple
19,122,202,23.34467359,90.37981478,5.811975094,4,112.8954016,Clear,Medium,apple
10,125,196,22.31253665,90.03577124,5.730557448,3.8,113.0688155,Clear,Medium,apple
20,139,202,23.50201428,92.21083961,5.66999105,3.7,107.9868949,Clear,Medium,apple
28,123,198,23.46260321,91.45665004,5.682751473,4.7,111.7763395,Clear,Medium,apple
28,136,200,23.06204373,92.39544055,6.245858905,3.8,114.7399101,Clear,Medium,apple
2,131,199,22.47420512,91.22759742,6.017370134,5.8,124.2179699,Clear,Medium,apple
2,140,197,22.69780133,92.82223419,5.53456749,4.3,105.0508234,Clear,Medium,apple
27,138,201,23.66682067,93.90191078,5.952367662,4.3,105.4004751,Clear,Medium,apple
30,127,204,22.50050273,92.45878335,6.126436584,5.3,100.9343903,Clear,Medium,apple
32,145,203,23.83053666,90.84422164,6.406818518,3.7,109.5966791,Clear,Medium,apple
29,139,205,23.64142354,93.74461474,6.155939453,6,116.6912176,Clear,Medium,apple
26,126,195,21.41363812,92.99124545,5.878568981,3.8,118.3979065,Clear,Medium,apple
40,136,202,22.85267372,94.5764581,5.935336308,5.8,117.5314026,Clear,Medium,apple
6,124,200,22.98208095,93.84505029,5.971332179,5.7,109.5852253,Clear,Medium,apple
35,138,200,21.19909519,90.80819418,5.67130617,3.5,103.6838922,Clear,Medium,apple
17,136,196,23.87192332,90.49939035,5.882155988,4.6,103.0548094,Clear,Medium,apple
33,134,205,21.0365275,94.33919546,6.08551916,4.8,114.7412734,Clear,Medium,apple
16,143,197,22.61711614,93.51978375,5.90402645,4.9,116.9256766,Clear,Medium,apple
27,120,200,21.45278675,90.74531921,6.110218826,4.1,116.7036582,Clear,Medium,apple
29,145,205,22.81227579,92.12992101,6.212302608,3.2,109.3383552,Clear,Medium,apple
3,141,197,21.98141856,91.12719303,6.142803397,3.4,115.4789148,Clear,Medium,apple
15,123,204,22.52709326,92.54780429,6.365972688,3.6,115.3830068,Clear,Medium,apple
5,136,195,22.35628673,91.92360477,6.264202804,4.3,107.7697413,Clear,Medium,apple
10,136,204,21.19852186,92.15595143,6.276198595,5.4,105.8554351,Clear,Medium,apple
7,141,195,23.8812458,93.45067555,5.514253142,3.3,104.9116663,Clear,Medium,apple
2,129,201,22.78234161,94.36803516,5.682343744,4.4,122.1449949,Clear,Medium,apple
29,138,197,22.19055385,92.43764169,5.830892252,4.9,121.6622761,Clear,Medium,apple
30,137,200,22.91430043,90.70475565,5.603413172,5.7,118.6044645,Clear,Medium,apple
29,132,204,23.08950736,90.22507299,6.0967531,5.9,108.2166601,Clear,Medium,apple
14,139,197,21.72484506,92.83975602,6.056529526,5.4,121.6961761,Clear,Medium,apple
18,125,203,22.44307715,91.59234006,6.160267496,4.8,102.5565807,Clear,Medium,apple
33,143,204,21.1316077,91.95769858,5.814434775,3,122.5391946,Clear,Medium,apple
40,144,196,22.71750705,92.25479855,5.987262638,3.9,107.0289866,Clear,Medium,apple
9,143,197,23.75033085,92.88160462,5.570020684,4.7,117.6602827,Clear,Medium,apple
38,135,203,23.76121837,93.661643,5.965551311,3.2,100.825956,Clear,Medium,apple
28,130,196,22.13450646,94.67695747,6.062356467,3.6,112.9203223,Clear,Medium,apple
35,142,203,21.17089176,90.23730166,5.895319002,4.5,123.6495149,Clear,Medium,apple
12,129,205,22.36238282,91.15761594,6.119432215,5.3,118.6832725,Clear,Medium,apple
1,135,203,22.77856513,92.70124029,5.624203283,5,113.7759219,Clear,Medium,apple
0,145,205,21.22503442,90.09877774,5.52078314,4.9,113.9760462,Clear,Medium,apple
31,121,201,23.15791104,90.34396882,5.731535258,5.3,110.712841,Clear,Medium,apple
35,131,203,22.42776057,93.91722423,5.893490899,3.1,102.7230739,Clear,Medium,apple
29,140,195,23.64082979,90.95257927,5.560521058,3.4,116.7431319,Clear,Medium,apple
33,138,198,22.29423493,90.69033986,6.222390798,5.5,122.7418744,Clear,Medium,apple
14,140,197,23.35225078,90.90054697,6.071255131,4.5,113.0381382,Clear,Medium,apple
35,145,195,22.03911546,94.58075845,6.231950009,5.3,110.9804014,Clear,Medium,apple
40,120,197,23.80593812,92.48879468,5.889480679,3.7,119.6335548,Clear,Medium,apple
25,132,198,22.31944084,90.85174383,5.732757516,4.6,100.1173443,Clear,Medium,apple
31,137,196,22.14464104,93.82567435,6.400321212,4.5,120.6310784,Clear,Medium,apple
36,144,196,23.65167552,94.50528753,6.496934492,5,115.3611268,Clear,Medium,apple
10,140,197,22.16939473,90.27185592,6.229498836,4.3,124.4683112,Clear,Medium,apple
22,30,12,15.78144173,92.51077745,6.354006744,8.8,119.035002,Cool,Medium,orange
37,6,13,26.03097313,91.50819306,7.511755068,4.4,101.2847738,Clear,Medium,orange
27,13,6,13.36050601,91.35608208,7.335158382,8.9,111.2266885,Cool,Medium,orange
7,16,9,18.87957654,92.04304496,7.813916603,8.8,114.6659511,Cool,Medium,orange
20,7,9,29.47741671,91.57802915,7.129136941,4.2,111.1727497,Clear,Medium,orange
26,27,10,28.06903173,92.91487288,6.079998496,3,114.1339416,Clear,Medium,orange
5,23,15,25.66901098,92.04670813,7.408939392,3.1,112.5424199,Clear,Medium,orange
0,18,14,29.77149434,92.00719952,7.207991261,4,114.4161786,Clear,Medium,orange
39,24,14,30.55472573,90.90343769,7.189259647,2.9,106.0711985,Hot,Medium,orange
13,23,6,23.96147583,90.26408017,7.365338111,4.7,102.6958703,Clear,Medium,orange
21,17,15,23.98289638,91.5473145,7.455991072,3.8,118.4901697,Clear,Medium,orange
33,12,8,25.26052689,90.31153735,6.822282114,3.2,117.3695296,Clear,Medium,orange
6,9,12,31.08368929,90.14362642,7.028746406,3.9,109.6894658,Hot,Medium,orange
19,7,10,14.78003032,91.22062116,6.118430299,8.7,100.1961762,Cool,Medium,orange
24,18,6,26.56608303,94.45239715,6.285312759,3,116.3796525,Clear,Medium,orange
9,11,8,24.85903405,94.39000473,6.559236744,6,111.7803734,Clear,Medium,orange
31,8,7,34.51465139,93.63812684,7.163245982,2.8,103.5684926,Hot,Medium,orange
22,17,5,24.12188673,90.72351622,6.945562889,4.5,102.835632,Clear,Medium,orange
13,5,8,23.85340379,90.10522549,7.474710503,3.1,103.923226,Clear,Medium,orange
16,8,9,24.60297538,91.28408653,7.601189843,4.7,111.2948115,Clear,Medium,orange
4,13,6,15.63211033,94.25966183,7.561143224,5.9,101.4705704,Cool,Medium,orange
0,25,14,19.33516809,91.97978938,6.361671475,5.4,116.450422,Cool,Medium,orange
8,7,10,28.2620488,91.98317355,6.929216014,5.2,105.2132259,Clear,Medium,orange
4,23,5,22.67594476,93.36348717,7.477935216,4.4,110.3332655,Clear,Medium,orange
33,14,8,21.03200078,92.9641969,7.684420446,5,110.6823944,Clear,Medium,orange
30,7,15,33.23453301,91.06053924,7.825531916,2.6,115.7659902,Hot,Medium,orange
21,29,12,22.30318989,92.15987039,6.438668989,3.4,117.3688104,Clear,Medium,orange
11,14,5,11.50322938,94.8933184,6.946354724,6.5,115.5683776,Cool,Medium,orange
